ChiSqrHorizontalRelativeVolume;ChiSqrVerticalRelativeVolume;RsRelativeVolume;KzhaHorizontalThreshold;KzhaHorizontalBitsVolume;KzhaVerticalThreshold;KzhaVerticalBitsVolume;Noise;Sharpness;Blur;Contrast;EntropyShennon;EntropyRenyi11;PixelsNum;IsDataHided
0;0;0,2826631043730494;0;0;0;0;7,265572582208916;152;0,649036759;0,3929502053441621;7,245375084437124;7,210588551483327;524288;True
0,041297935;0,041297935;0,064433301;84,38494782340197;17;41,87814458280506;1384;14,590690098245565;176;0,35903410294383353;0,5492086214321957;7,705850766874563;7,680938209288814;691560;True
0,001041667;0,001041667;0,27411632243567946;0;0;0;0;5,3137948916238065;235;0,5818248560353289;0,455245652;7,646227651417199;7,627922479729212;608640;True
0;0;0,035750832;54,84767762324368;576;31,49740348499227;10;5,015191775877513;194;0,26688286896447805;0,6023066940679369;7,614349466540199;7,590724859;599760;True
0,024739583333333332;0,024739583333333332;0,019132356243523125;0;0;0;0;21,943236523496687;146;0,41368144057676703;0,43708542233336484;7,4318275276426835;7,3978779223248345;783360;False
0,01171875;0,01171875;0,015249182267801484;0;0;0;0;21,563023011673465;177;0,2602577660217375;0,4708238593127752;7,335025314031689;7,3064596588494926;783360;False
0;0;0,022280847188565545;0;0;0;0;9,257872535;130;0,5326982422604611;0,6220019909356022;7,6311951696745215;7,613768801144884;728280;False
0,026548673;0,026548673;0,002014058;49,32217679062463;4536;80,29361722114892;36;18,84211106989215;136;0,3948673412229532;0,3683429237260295;7,582508552459065;7,568543746049464;691560;True
0;0;0,4498754738896869;0;0;0;0;2,629865054328704;81,31727983645295;1,5051344546741192;0,21942322447846563;6,192215667892363;6,120215403914727;2097152;True
0;0;0,064525516;41,20599938;20696;41,79204308527585;81;5,546699854463741;143;2,119825655208106;0,2464179930015645;7,127737432372375;7,079725373;2097152;True
0;0;0,001455525;0;0;0;0;2,127613253745616;66;1,0865700965666458;0,32347212555157895;7,145615866148854;7,095964731550514;2097152;False
1;1;0,11065457906642406;0;0;0;0;21,635033950157492;102,53048327204938;0,17821092934215108;0,4048140464512102;7,608585410706296;7,583412750252964;16384;False
0;0;0,12186287445826915;43,37438461619207;18;41,90454011316787;656;9,269133693326161;133;0,5094969577632448;0,4306711074888486;7,362498249075327;7,303099406062915;155500;True
0,004;0,004;0,081034641;0;0;0;0;6,131774951364962;81;0,7053277103560149;0,6193503090833091;7,703568008864811;7,682588338856608;191500;True
0,002590674;0,002590674;0,4780647674449468;0;0;0;0;7,116935742226152;121;0,5978175014950716;0,5193018712620007;7,156508620525305;7,110012851318127;193000;True
0,002083333;0,002083333;0,19680899467962512;0;0;0;0;6,778245799391549;145;0,48461978958807767;0,3890272470031118;7,184799132097336;7,149187905784417;307200;True
0;0;1,4173872139793045;0;0;0;0;1,6449927734578658;192;0,4215127795967396;0,6516203033816597;7,182846623752371;7,144011168643831;691560;True
0,12916666666666668;0,12916666666666668;0,003478025;0;0;0;0;11,065466722257291;152;0,3332270304383634;0,5164766427146047;7,505145545678959;7,485860182859806;307200;False
0;0;0,5714205645202772;0;0;0;0;6,737161390117693;109;0,7059454000740566;0,3894519020428316;7,499877031072387;7,480579893065581;524288;True
0;0;0,034154476;84,69388335436929;86;52,477166751619556;7216;4,490330890241546;192;0,4716746920578329;0,521314244;7,601209188141108;7,583750446636166;691560;True
0;0;0,008435059;0;0;0;0;3,6420284059449513;167;0,892893475;0,42127103685015016;5,851125624;5,589392466114137;307200;False
0;0;0,005088987;0;0;0;0;3,1666720765672913;119;1,4081498909551895;0,23947216783903044;6,897959374825913;6,848454363933375;524288;False
0,001953125;0,001953125;0,001317348;0;0;0;0;2,907495181845964;61;1,0550052016991547;0,3330676006306235;7,1015047888582155;7,064643817826757;524288;False
0;0;0,5377595048554643;0;0;0;0;27,382208341844255;208;0,30546772923915644;0,6045291643496313;7,7499932081375515;7,734339174728757;691560;True
0;0;0,032570548;0;0;0;0;7,945494309;178;0,5505903037513799;0,8290860847202399;7,480558613675871;7,455941645583616;642600;False
0;0;0,18168282903439392;0;0;0;0;7,971878467686968;159;0,2885581896044873;0,47306452107424146;7,0692351642337465;7,003005021883467;691560;True
0,001960784;0,001960784;0,077827493;53,613363613059036;2950;62,404428087174274;77;8,641520148403476;175;0,2860626958608945;0,5629614953699515;7,7459122999210805;7,728260352079632;691560;True
0;0;0,31421719790834446;0;0;0;0;2,4749345659968016;109;1,0674066544952785;0,3177907279522846;7,1341354258638745;7,086889960183802;2097152;True
0;0;0,005569034;0;0;0;0;3,5163649121271114;206;1,0923047835523427;0,30422957712028875;6,857823951770058;6,785167439920434;2097152;False
0;0;1,4094942246375926;0;0;0;0;2,3088363998653634;123;1,6101642601689437;0,2628735844014115;7,114523543735486;7,070378526;2097152;True
0,0025;0,0025;0,2783799;0;0;0;0;20,20051182198645;56,796126628494655;0,7479317447308877;0,2971216188018744;7,235174456821092;7,209408454439719;2304000;True
0,09375;0,09375;0,24390138767901082;0;0;0;0;27,177670132869736;144,2497833620557;0,1932759230859974;0,4273079609873316;7,811106651061503;7,7979401783179965;16384;False
0,017777777777777778;0,017777777777777778;1,5199767402565971;0;0;0;0;23,979398798269468;219;0,20355932271538366;0,5479706464031275;7,237443658909977;7,1192830015003965;50625;True
0,003787879;0,003787879;0,12952731392850048;0;0;0;0;14,424054495075296;230;0,2526404393049051;0,6231010517231943;7,500313852688503;7,427580963104739;50424;False
0,04;0,04;0,063595726;0;0;0;0;8,869253659;212;0,3052386411193358;0,5665276199409988;7,747577955314807;7,727942025978831;50325;False
0,010416666666666666;0,010416666666666666;0,025506877;82,72438585799776;36;68,37709652;2120;10,437367374547929;167;0,5198866809503949;0,6552715207967852;7,422565934362199;7,3889779664875155;307200;True
0;0;0,002917107;0;0;0;0;3,360404066107074;128;1,142937930881313;0,3922610218413683;7,030343894506368;7,010113333239176;307200;False
0,001953125;0,001953125;0,1690689296013668;0;0;0;0;5,007354514;211;0,31293303091798974;0,7283030911130615;6,267267857129457;5,9502759824043965;262144;True
0,002083333;0,002083333;0,4685598997327738;0;0;0;0;6,077765432423296;155;0,3363972641426762;0,4841540821291474;7,322054977538277;7,281924433980134;307200;True
0,001953125;0,001953125;0,014380519;0;0;0;0;9,422972552130416;183;0,8038588561423091;0,5058564770165432;7,179243354404047;7,148778824702157;262144;False
0,040431267;0,040431267;0,074299865;0;0;0;0;17,36539116410598;157;0,3112908053281446;0,3687990707397652;7,455176734082392;7,417732693243728;185129;False
0;0;1,4926368455892955;0;0;0;0;17,47454628;161;0,26985432083054256;0,43459728570136047;7,659770063476372;7,643531619350623;307200;True
0;0;0,5219668900806311;0;0;0;0;2,6149444059230533;68;1,1137078632591197;0,34327369201186525;7,116029271156761;7,060620718944071;524288;True
0;0;0;79,45119981107813;6784;84,35344890280692;53;3,4515086751492587;64,34671708797582;1,0959678413977203;0,2708029689988898;6,869207358375755;6,839639670930101;524288;True
