ChiSqrHorizontalRelativeVolume;ChiSqrVerticalRelativeVolume;RsRelativeVolume;KzhaHorizontalThreshold;KzhaHorizontalBitsVolume;KzhaVerticalThreshold;KzhaVerticalBitsVolume;PixelsNum;IsDataHided
0,005859375;0,005859375;0,6847003979744167;0;0;0;0;524288;True
0;0;0,027215870799466423;0;0;0;0;262144;False
0;0;0,45437335191202305;0;0;0;0;524288;True
0,009765625;0,009765625;0,22669683774147065;60,21641032515373;3968;84,66459139778745;62;262144;True
0;0;0,000917921;51,91299056070348;11;75,57027266720903;920;777240;True
0,001736111;0,001736111;0,089295027;75,57036745249948;69;54,34440640161297;4920;587520;True
0;0;0,008133845;0;0;0;0;691560;False
0,007936508;0,007936508;0,016196286789470295;0;0;0;0;642600;False
0,019174041297935103;0,019174041297935103;0,020178855571159383;0;0;0;0;691560;True
1;1;0,8768704713499802;0;0;0;0;524288;True
0,004424779;0,004424779;0,7772634757462676;0;0;0;0;691560;True
1;1;0,9486079694836222;0;0;0;0;691560;True
0,001960784;0,001960784;0,17093996859310964;0;0;0;0;691560;False
0;0;0,005416905;0;0;0;0;2097152;False
0,212890625;0,212890625;0,1355727657743683;0;0;0;0;2097152;True
0;0;0,001142933;0;0;0;0;2097152;False
0;0;0,000510999;0;0;0;0;2097152;False
0,8311111111111111;0,8311111111111111;0,4396934114474907;0;0;0;0;50625;True
0,6313868613138686;0,6313868613138686;0,5830925811825742;0;0;0;0;50416;True
0,5519125683060109;0,5519125683060109;0,3809305930502873;0;0;0;0;50325;True
0,058;0,058;0,023135456856603634;82,59046911332945;24;54,25983786;1464;184000;True
0;0;0,1359634034443125;29,339081886020246;9;0;0;187000;False
1;1;0,8359522724195648;0;0;0;0;262144;True
0,263671875;0,263671875;0,7116512374230677;0;0;0;0;262144;True
0;0;0,008052068;0;0;0;0;262144;False
0;0;0,1642214379166809;0;0;0;0;307200;True
0,026785714285714284;0,026785714285714284;0,2759487287986464;0;0;0;0;286720;True
0;0;0,000768341;0;0;0;0;307200;False
0,008849558;0,008849558;0,13601384061165153;0;0;0;0;691560;False
1;1;0,7503377417233136;0;0;0;0;307200;True
0,001953125;0,001953125;0,6882099553929604;0;0;0;0;524288;True
0;0;0,010421531231852682;42,57952228052019;3656;43,69224317;29;524288;True
0,13569321533923304;0,13569321533923304;0,7732747154391809;0;0;0;0;691560;True
0,13421828908554573;0,13421828908554573;0,18768503443141027;0;0;0;0;691560;True
0,053097345;0,053097345;0,019962755337026097;0;0;0;0;691560;False
0;0;0,030650111;0;0;0;0;807840;False
0;0;0,00045622;0;0;0;0;2097152;False
1;1;0,8461455891675818;0;0;0;0;47142;True
0,004008016;0,004008016;0,012186225560869297;0;0;0;0;201097;False
0;0;0,052185643863340465;45,842090646659535;1288;55,584107951789974;21;187000;True
0,02734375;0,02734375;0,022460535239836626;0;0;0;0;262144;False
0,013274336;0,013274336;0,5371307954946664;0;0;0;0;691560;True
0,03125;0,03125;0,5251372383920235;0;0;0;0;307200;True
0;0;0,047095665;57,05546505778405;51;47,66703882017214;4264;691560;True
0;0;0,006217233;0;0;0;0;691560;False
0;0;0,004034058;0;0;0;0;524288;False
0;0;0,39753716051771204;0;0;0;0;524288;True
0;0;0,034107032;0;0;0;0;691560;False
0;0;0,2713117416340766;0;0;0;0;524288;True
0,7573099415204678;0,7573099415204678;0,19950847671189362;0;0;0;0;697680;True
0,12536873156342182;0,12536873156342182;0,5247750458477032;0;0;0;0;691560;True
0;0;0,14765224296902144;0;0;0;0;783360;True
0,004424779;0,004424779;0,6281631141415511;0;0;0;0;691560;False
0,7970588235294118;0,7970588235294118;0,16750922756547695;0;0;0;0;832320;True
0;0;0,001949745;0;0;0;0;2097152;False
0,017578125;0,017578125;0,7398653298489816;0;0;0;0;2097152;True
0;0;0,005619286;52,36073947642419;2856;55,49709305583335;13;2304000;True
0,203125;0,203125;0,2362409301097739;0;0;0;0;16384;False
0,484375;0,484375;0,006173702;0;0;0;0;16384;False
1;1;0,2566194723377772;0;0;0;0;16384;True
0,005617978;0,005617978;0,18331679421746275;0;0;0;0;50374;True
0;0;0,18564650527188933;46,82067732588832;211;64,05913293846706;20;50325;True
0,002083333;0,002083333;0,011987943192102892;84,21989572648161;76;79,2595355;4544;307200;True
0,044921875;0,044921875;0,004551143;0;0;0;0;262144;False
0,38333333333333336;0,38333333333333336;0,12855042671841652;0;0;0;0;307200;True
0,002083333;0,002083333;0,086233466;0;0;0;0;307200;True
0,005899705;0,005899705;0,084425806;0;0;0;0;691560;False
0;0;0,007276476;0;0;0;0;307200;False
0,001474926;0,001474926;0,006365747;0;0;0;0;691560;False
0,14601769911504425;0,14601769911504425;0,000183055;0;0;0;0;691560;True
0,5619469026548672;0,5619469026548672;0,32436911172383415;0;0;0;0;691560;True
0,004424779;0,004424779;0,6578852426082703;0;0;0;0;691560;True
0;0;0,048626512;0;0;0;0;783360;False
0,002949853;0,002949853;0,11422334748400081;0;0;0;0;691560;False
0;0;0,2024424676672357;47,071462224521525;4039;48,92306182436651;58;691560;True
0;0;0,021319499103039527;0;0;0;0;691560;False
0,036873156;0,036873156;0,090192779;56,921565267429045;105;62,20668457307847;5212;691560;True
1;1;0,8056260097887581;0;0;0;0;50625;True
0,302734375;0,302734375;0,022046087;0;0;0;0;262144;False
0,16041666666666668;0,16041666666666668;0,8417309770787901;0;0;0;0;307200;True
0;0;0,001836284;0;0;0;0;524288;False
0;0;0,27252741249481555;0;0;0;0;524288;True
0,045751634;0,045751634;0,012089186511874473;0;0;0;0;624240;False
0,9365781710914455;0,9365781710914455;0,20925374656548482;0;0;0;0;691560;True
0,00137741;0,00137741;0,1663969675961523;0;0;0;0;740520;True
0;0;0;0;0;0;0;691560;False
0;0;0,01913973;0;0;0;0;691560;False
0,004424779;0,004424779;0,011492102292418363;0;0;0;0;691560;False
0,826171875;0,826171875;0,2051161714432864;0;0;0;0;524288;True
