ChiSqrHorizontalRelativeVolume;ChiSqrVerticalRelativeVolume;RsRelativeVolume;KzhaHorizontalThreshold;KzhaHorizontalBitsVolume;KzhaVerticalThreshold;KzhaVerticalBitsVolume;PixelsNum;IsDataHided
0,02;0,02;0,017250604130367164;0;0;0;0;247000;False
0,022;0,022;0,31616574598826896;0;0;0;0;166500;True
1;1;0,7440525244841732;0;0;0;0;196500;True
0;0;0,1425706024135834;0;0;0;0;167500;False
0,7733333333333333;0,7733333333333333;0,14840970869500228;0;0;0;0;187500;True
0,5686274509803921;0,5686274509803921;0,17850592644818897;0;0;0;0;178500;True
0,47368421052631576;0,47368421052631576;0,057676658;84,2001617;15;74,48873064328023;728;199500;True
0,013333333333333334;0,013333333333333334;0,079957786;0;0;0;0;187500;False
0,014326647564469915;0,014326647564469915;0,6035891153732592;0;0;0;0;174500;False
0;0;0,18322068551565138;0;0;0;0;187500;False
1;1;0,8364303608667875;0;0;0;0;196500;True
0,118;0,118;0,6208812099493836;0;0;0;0;167000;True
0,021097046;0,021097046;0,026763277250820883;0;0;0;0;237000;False
0;0;0,49377499306300515;67,26792304689872;118;68,32586465020464;33;166500;True
0;0;0,17990650575219033;0;0;0;0;166000;False
0,8015075376884422;0,8015075376884422;0,17650859026702434;0;0;0;0;199000;True
0,020958083832335328;0,020958083832335328;0,3317482541945985;0;0;0;0;167000;False
0,20480225988700565;0,20480225988700565;0,26962367193980835;0;0;0;0;1132800;True
0;0;0,011767248397889257;0;0;0;0;1705600;False
0;0;0,022298888976246555;0;0;0;0;1705600;False
0;0;0,010561006;0;0;0;0;187500;False
0,03;0,03;0,046230322;0;0;0;0;187500;False
0,18994413407821228;0,18994413407821228;0,058869507;0;0;0;0;179000;False
0,053072626;0,053072626;0,37332136680167727;0;0;0;0;179000;True
0,212;0,212;0,4325920068533593;0;0;0;0;166500;True
0,008;0,008;0,12984398835578756;53,578996980432464;30;53,090677625685736;611;250000;True
0,006006006;0,006006006;0,2018707298389986;0;0;0;0;166500;False
0,178;0,178;0,071751271;0;0;0;0;166500;False
0,002;0,002;0,086440221;0;0;0;0;250000;False
0,012;0,012;0,073545128;0;0;0;0;250000;False
0,01;0,01;0,22656820790134524;61,596782269803164;1079;69,71776300386001;42;187500;True
0;0;0,035564252399454925;0;0;0;0;307200;False
0,008;0,008;0,4883780429892603;0;0;0;0;166500;False
0,002824859;0,002824859;0,13112232952879452;48,92359591653299;2864;67,72623190297742;32;254880;True
0,8126410835214447;0,8126410835214447;0,14790803763833668;0;0;0;0;221500;True
0,025;0,025;0,024625084550988403;0;0;0;0;200000;False
0,001315789;0,001315789;0,00673833;0;0;0;0;428640;False
0;0;0,063126844;0;0;0;0;1632000;False
0,5849765258215962;0,5849765258215962;0,19586094069624652;0;0;0;0;1704000;True
0,27861163227016883;0,27861163227016883;0,7806030031860267;0;0;0;0;1705600;True
0,009009009;0,009009009;0,078390003;0;0;0;0;166500;False
0,16;0,16;0,37452774044410075;0;0;0;0;187500;True
1;1;0,17887380498573346;0;0;0;0;166500;True
0,039039039;0,039039039;0,064977834;0;0;0;0;166500;False
0,5302593659942363;0,5302593659942363;0,8348134006314695;0;0;0;0;159620;True
0,045333333;0,045333333;0,073603612;0;0;0;0;187500;False
0,014;0,014;0,6819771281301481;0;0;0;0;187500;True
0,024024024024024024;0,024024024024024024;0,21191687915981317;0;0;0;0;166500;False
0,20972644376899696;0,20972644376899696;0,076961667;0;0;0;0;164500;False
0,058;0,058;0,7804055455861444;0;0;0;0;167000;True
0,44776119402985076;0,44776119402985076;0,044409275;0;0;0;0;167500;False
0,9486486486486486;0,9486486486486486;0,21484910725523867;0;0;0;0;185000;True
0,23876404494382023;0,23876404494382023;0,2685097769922586;0;0;0;0;178000;True
0,006006006;0,006006006;1,1206507728093302;54,20027891414898;257;53,35482410321339;37;166500;True
0,066;0,066;0,41024241090120633;0;0;0;0;200000;True
1;1;0,6615092764065894;0;0;0;0;187500;True
0,004;0,004;0,6070994810410947;0;0;0;0;213000;True
0,7752525252525253;0,7752525252525253;0,1979612762992109;0;0;0;0;198000;True
0,043478260869565216;0,043478260869565216;0,00641157;80,06700513762716;448;84,93050026;8;230000;True
0,026128266033254157;0,026128266033254157;0,6779046508767447;0;0;0;0;210500;True
0,005952381;0,005952381;0,6092632540214679;0;0;0;0;168000;True
0,1497005988023952;0,1497005988023952;0,21649789181900467;0;0;0;0;167000;True
1;1;0,8093498136854146;0;0;0;0;166000;True
0,21893491124260356;0,21893491124260356;0,12120140298204947;65,44173843744822;45;56,04288765515422;1667;169000;True
0,544;0,544;0,20800821116585913;0;0;0;0;187500;True
0,42342342342342343;0,42342342342342343;0;0;0;0;0;166500;False
1;1;0,7318465377975881;0;0;0;0;200000;True
1;1;0,7503173285819859;0;0;0;0;180500;True
1;1;0,9607107504167303;0;0;0;0;187500;True
0,078;0,078;0;0;0;0;0;166500;True
0,12312312312312312;0,12312312312312312;0,083300373;0;0;0;0;166500;False
0,002;0,002;0,6838094241783713;69,62706203020856;80;67,00491752656579;33;167000;True
0,886;0,886;0,20940631548645447;0;0;0;0;190000;True
0,054054054;0,054054054;0,29723765454493245;0;0;0;0;166500;True
0;0;0,021831422641742853;0;0;0;0;187500;False
0,272;0,272;0;0;0;0;0;187500;True
0;0;0,14783370689819128;0;0;0;0;166500;True
0;0;0,15434431847287428;0;0;0;0;167000;False
0,42546063651591287;0,42546063651591287;0,40267038468530386;0;0;0;0;308052;True
0,024;0,024;0,026903879429367936;0;0;0;0;238000;False
0;0;0;0;0;0;0;166000;True
0,077160494;0,077160494;0,32102860073868283;0;0;0;0;162000;False
1;1;0,6129908370926161;0;0;0;0;163500;True
0,2484076433121019;0,2484076433121019;0,5086674573246155;0;0;0;0;157000;True
0,45726495726495725;0,45726495726495725;0;0;0;0;0;234000;True
1;1;0,7706601858946057;0;0;0;0;187500;True
0,024024024024024024;0,024024024024024024;0,2798493303389798;0;0;0;0;166500;False
0,408;0,408;0,43005326983242925;0;0;0;0;187500;True
0,002680965;0,002680965;0,022383724501299083;74,92797557003799;768;44,85807489865121;14;186500;True
0,008;0,008;0,3838569107634607;0;0;0;0;170000;False
0,002;0,002;0,19385194785866253;0;0;0;0;166500;False
1;1;0,5365441851000584;0;0;0;0;166500;True
0,116;0,116;0,014081596921692405;0;0;0;0;188000;False
0,015015015015015015;0,015015015015015015;0,5524158528824116;0;0;0;0;166500;True
0,072072072;0,072072072;0,19190282898985253;62,74531369467337;1504;40,18805176151594;26;166500;True
0,086;0,086;0,7217177787735979;0;0;0;0;166500;True
0,003003003;0,003003003;0,37392763279519414;0;0;0;0;166500;True
0;0;0,2735458481976028;0;0;0;0;187500;True
0,1868421052631579;0,1868421052631579;0,097823135;0;0;0;0;428640;True
0;0;0,25520819721431315;0;0;0;0;1063296;True
0,044;0,044;0,16895696126399165;0;0;0;0;195500;False
0,069277108;0,069277108;0,5823193681612332;0;0;0;0;166000;True
0,013333333333333334;0,013333333333333334;0,032476001134255264;0;0;0;0;187500;False
0,9013333333333333;0,9013333333333333;0,7338059631631316;0;0;0;0;187500;True
0,9159159159159159;0,9159159159159159;0,14846961898013036;0;0;0;0;166500;True
0,008;0,008;0,076566919;0;0;0;0;187500;False
0,3029411764705882;0,3029411764705882;0,084781149;0;0;0;0;170000;False
0,003003003;0,003003003;0,32320133893176833;0;0;0;0;166500;False
0,012012012012012012;0,012012012012012012;0,2649047395182318;0;0;0;0;166500;False
0,33432835820895523;0,33432835820895523;0,12747866322167492;0;0;0;0;167500;False
0,002;0,002;0,056253284;0;0;0;0;187500;True
0,414;0,414;0,6566198471328523;0;0;0;0;187500;True
0,012084592145015106;0,012084592145015106;0,2952472056764279;0;0;0;0;165500;False
0,068;0,068;0,083665041;0;0;0;0;187500;False
0,045333333;0,045333333;0,14616155185597915;0;0;0;0;187500;False
0,8738738738738738;0,8738738738738738;0,19444192589525996;0;0;0;0;166500;True
0,004;0,004;0,1789636393557057;60,30482456383645;20;55,95214180225621;314;187500;True
0,09;0,09;0,032282391274647264;0;0;0;0;200000;False
1;1;0,5801712647131919;0;0;0;0;187500;True
0,00297619;0,00297619;0,00378697;0;0;0;0;336000;False
0;0;0,2821212715854142;0;0;0;0;166500;False
0,090666667;0,090666667;0,6545337456641889;0;0;0;0;187500;True
0,014;0,014;0,8472216336204085;68,57320971201202;40;69,57632632618508;527;166500;True
0,3033033033033033;0,3033033033033033;0,310633261;0;0;0;0;166500;True
0,079812207;0,079812207;0,040111902;0;0;0;0;213000;False
1;1;0,7376108583124265;0;0;0;0;166500;True
0;0;0,022236861107616652;0;0;0;0;185500;False
0,087878788;0,087878788;0,1307749307569914;0;0;0;0;165000;False
0,662;0,662;0,6210196598666475;0;0;0;0;166500;True
1;1;0,7485651525792073;0;0;0;0;187500;True
0,15406162464985995;0,15406162464985995;0,20447314469132186;0;0;74,23410980579146;112;178500;True
0,2072072072072072;0,2072072072072072;0,18154667281091194;0;0;0;0;166500;True
0,001128668;0,001128668;0,1161805708638634;0;0;0;0;1063200;False
0,001128668;0,001128668;0,1161805708638634;0;0;0;0;1063200;False
0,001128668;0,001128668;0,1161805708638634;0;0;0;0;1063200;False
0,001128668;0,001128668;0,1161805708638634;0;0;0;0;1063200;False
0,001128668;0,001128668;0,13663861284149056;0;0;0;0;1063200;True
0,004514673;0,004514673;0,5496593353660358;0;0;0;0;1063200;True
0,001128668;0,001128668;0,1161805708638634;0;0;0;0;1063200;False
0,021505376344086023;0,021505376344086023;0,7455864976775404;0;0;0;0;1056480;False
0,16533333333333333;0,16533333333333333;0,024066615227976165;0;0;0;0;187500;False
0;0;0,37008062156818106;53,70743275;58;53,87492275668665;17;166500;True
0;0;0,2692197908639152;62,71538750140011;123;60,51087963793417;2792;187500;True
1;1;0,6252501840757178;0;0;0;0;187500;True
0,051051051;0,051051051;0,058048437527043834;74,63627738107732;19;66,22733640087222;275;166500;True
0,676;0,676;0,14029057897354116;0;0;0;0;154500;True
0;0;0,070445946;0;0;0;0;187500;False
0,015974441;0,015974441;0,4272054554141082;0;0;0;0;156500;False
0,063063063;0,063063063;0,2912550078982033;0;0;0;0;166500;False
0;0;0,3620205790448372;0;0;0;0;166500;False
1;1;0,8990094651908702;0;0;0;0;209500;True
0,2906666666666667;0,2906666666666667;0,14060836238173913;0;0;0;0;187500;False
1;1;0,7465960579942275;0;0;0;0;179500;True
0,20658682634730538;0,20658682634730538;0,052302425;0;0;0;0;167000;False
0,296;0,296;0,03668167;0;0;0;0;187500;False
0,886;0,886;0,1974678487736409;0;0;0;0;200000;True
0,0325;0,0325;0,5390611333152289;0;0;0;0;200000;True
0;0;0,2680487758756703;54,801010506383285;77;0;0;166500;True
0,032454361054766734;0,032454361054766734;0,4312349206542268;0;0;0;0;320450;True
0;0;0,20249754743250267;0;0;0;0;1504000;False
0,048;0,048;0,004818188;0;0;0;0;187500;False
0,11;0,11;0,11723211874479837;0;0;0;0;200000;False
0,005333333;0,005333333;0,10786254287330965;46,71805755580141;25;55,873641693284355;1088;187500;True
0;0;0,034822316;0;0;0;0;187500;False
0,13293051359516617;0,13293051359516617;0,3697522176612546;0;0;0;0;165500;True
0,005988024;0,005988024;0,2390952117655625;0;0;0;0;167000;True
1;1;0,654836951;0;0;0;0;166500;True
0,016826923076923076;0,016826923076923076;0,059977646696309506;0;0;0;0;208000;False
0,032;0,032;0,1604008836547546;0;0;0;0;164500;False
0,066066066;0,066066066;0,30984900256465003;0;0;0;0;166500;False
0,002;0,002;0,14834270207978403;0;0;0;0;187500;False
0,090666667;0,090666667;0,332495035;0;0;0;0;187500;True
0,3323353293413174;0,3323353293413174;0,11742930523267703;0;0;0;0;167000;False
0,002;0,002;0,2386438581987739;0;0;0;0;181000;False
0,002;0,002;0,11529190476097236;0;0;0;0;187500;False
0,664;0,664;0,8182629316306763;0;0;0;0;187500;True
0,008;0,008;0,29608009363967214;0;0;0;0;221500;True
0;0;0,073720742;0;0;0;0;607500;False
0;0;0,1868833789423061;57,949507022472574;2053;60,504162931785835;64;762880;True
0;0;0,044840678411980604;0;0;0;0;807400;False
0,18018018018018017;0,18018018018018017;0,39272961845231796;0;0;0;0;166500;True
0,037974684;0,037974684;0,2521908990682813;0;0;0;0;158000;False
0,23466666666666666;0,23466666666666666;0,12602509403172876;0;0;0;0;187500;False
0,16927899686520376;0,16927899686520376;0,21828744699494743;0;0;0;0;159500;False
0,2071611253196931;0,2071611253196931;0,036972465;0;0;0;0;195500;False
0,064;0,064;0,047059752;0;0;0;0;187500;False
1;1;0,7757120867855782;0;0;0;0;231200;True
1;1;0,19936984854811005;0;0;0;0;166500;True
0,01;0,01;0,24039336665043307;0;0;60,80374087029617;408;167000;True
0;0;0,12338986944161355;56,71895952645567;26;54,354383305613034;61;203500;True
0,041916167664670656;0,041916167664670656;0,4521286537541281;0;0;0;0;167000;True
0,066066066;0,066066066;0,8082999186726268;0;0;0;0;166500;True
0,40059347181008903;0,40059347181008903;0,281346485;0;0;0;0;168500;True
0,061333333;0,061333333;0,13467004351089198;0;0;0;0;187500;True
0,6906906906906907;0,6906906906906907;0,16388924260828272;0;0;0;0;166500;True
0,064;0,064;0,096857298;82,67155736787326;48;53,940649351107076;2936;204000;True
0,024024024024024024;0,024024024024024024;0,12085838709588936;60,86992463;504;52,49902747;11;166500;True
0,008;0,008;0,086409432;0;0;0;0;250000;False
0,408;0,408;0,48822241147539697;0;0;0;0;187500;True
0;0;0,7306625130181406;0;0;0;0;1705600;True
0;0;0,07205303;0;0;0;0;169000;False
0;0;0,098608883;0;0;0;0;187500;False
0,01;0,01;0,049938096776330855;0;0;0;0;187500;False
0,834;0,834;0,7147607563822284;0;0;0;0;175500;True
0,4;0,4;0,2181848089099293;0;0;0;0;187500;True
0,612;0,612;0,8040493062613309;0;0;0;0;167000;True
0,11411411411411411;0,11411411411411411;0,6615932681252633;0;0;0;0;166500;True
0,028037383177570093;0,028037383177570093;0,3676484771957644;0;0;0;0;160500;False
0,3293051359516616;0,3293051359516616;0,03535999;0;0;0;0;165500;False
0,024;0,024;0,23481740520298613;0;0;0;0;166000;True
0,048;0,048;0,1452410974489797;58,34636044379435;47;62,50278678197403;2089;187500;True
0,13725490196078433;0,13725490196078433;0,032128869;0;0;0;0;204000;False
0,7805555555555556;0,7805555555555556;0,12985909724295305;0;0;0;0;180000;True
0,011976047904191617;0,011976047904191617;0,13727854979808016;0;0;0;0;167000;False
0,049881235;0,049881235;0,19655373894082376;0;0;0;0;210500;False
0,23822714681440443;0,23822714681440443;0,5072501789926956;0;0;0;0;180500;True
0,048;0,048;0,24865583167164482;80,27426769151914;53;53,84905241257627;2424;187500;True
0,23545706371191136;0,23545706371191136;0,083656132;0;0;0;0;180500;False
0;0;0,006505714;0;0;0;0;280228;False
0;0;0,1491256039119056;41,35465286937789;6792;43,37438461619208;55;563000;True
0,184;0,184;0,7371113744638148;0;0;0;0;187500;True
0,009009009;0,009009009;0,3576001755003539;0;0;0;0;166500;False
0,9866666666666667;0,9866666666666667;0,6191890410378106;0;0;0;0;187500;True
0;0;0,15491046550581156;67,31904433408603;648;45,76076283151808;17;166500;True
0,1144578313253012;0,1144578313253012;0,047394034;0;0;0;0;166000;False
0,16136919315403422;0,16136919315403422;0,21390595929517073;0;0;0;0;204500;True
0,003003003;0,003003003;0,13544195585873875;0;0;0;0;166500;False
0,32266666666666666;0,32266666666666666;0,5961160818647843;0;0;0;0;187500;True
1;1;0,8628712017127264;0;0;0;0;166500;True
1;1;0,8054027488646787;0;0;0;0;187500;True
0,022;0,022;0,14595478386164204;0;0;0;0;169000;False
0;0;0,2187420200533822;0;0;0;0;159500;False
0,050666666666666665;0,050666666666666665;0,072591035;0;0;0;0;187500;False
0,022598870056497175;0,022598870056497175;0,19926642065185565;0;0;0;0;177000;True
1;1;0,5532171674396714;0;0;0;0;187500;True
0,004796163;0,004796163;0,094121838;0;0;0;0;208500;False
0;0;0,066201951;0;0;0;0;167000;False
0,013333333333333334;0,013333333333333334;0,11724410348029046;58,61692964475158;1413;58,65680829305819;27;187500;True
0,003311258;0,003311258;0,142443958;0;0;0;0;256700;False
0;0;0,11370374904825566;0;0;0;0;523200;True
0,003215434;0,003215434;0,05133223;0;0;0;0;155500;False
0,077639752;0,077639752;0,4517653145486988;0;0;0;0;161000;False
0,3333333333333333;0,3333333333333333;0,12860996411305506;0;0;0;0;187500;False
0,3955431754874652;0,3955431754874652;0,3995817508529738;0;0;0;0;179500;True
0,3664302600472813;0,3664302600472813;0,5870003700348516;0;0;0;0;211500;True
0;0;1,4115220624018232;57,92886725420108;39;56,48550338;17;166500;True
0,050666666666666665;0,050666666666666665;0,12039347490795081;0;0;0;0;187500;False
0,036;0,036;0,071893777;0;0;0;0;187500;False
0,07;0,07;0,3530849078625053;0;0;0;0;187500;True
0,24;0,24;0,1447058885060277;0;0;0;0;166500;False
0,6306306306306306;0,6306306306306306;0,7127060408120597;0;0;0;0;166500;True
0,21621621621621623;0,21621621621621623;0,27117296189820594;0;0;0;0;166500;False
0,009009009;0,009009009;0,476999968;0;0;0;0;166500;False
0,045333333;0,045333333;0,059979789069131005;0;0;0;0;187500;False
0,37066666666666664;0,37066666666666664;0,17158358666740003;0;0;0;0;187500;True
0,042042042042042045;0,042042042042042045;0,3075469335682452;0;0;0;0;166500;True
0;0;0,1159449083591823;0;0;0;0;187500;False
0,027777777777777776;0,027777777777777776;0,5565446312309944;0;0;0;0;180000;True
0,001109878;0,001109878;1,147296473605177;0;0;59,58177241612544;168;1018130;True
0,798311445;0,798311445;0,2314864581615664;0;0;0;0;1705600;True
1;1;0,7709563300501828;0;0;0;0;166500;True
0,26426426426426425;0,26426426426426425;0,11097812083186624;0;0;0;0;166500;False
0,2331288343558282;0,2331288343558282;0,1752809174539249;0;0;0;0;163000;True
0,3987915407854985;0,3987915407854985;0,000143493;0;0;0;0;165500;False
0,21470588235294116;0,21470588235294116;0,063805617;58,10240301886593;440;79,21996668920737;8;170000;True
0,10638297872340426;0,10638297872340426;0,042119928472778616;0;0;0;0;188000;False
0;0;0,11513003072786938;0;0;0;0;187500;False
1;1;0,85257779;0;0;0;0;166500;True
0,324;0,324;0,6341986330008434;0;0;0;0;166500;True
0,051051051;0,051051051;0,2303455849712802;0;0;0;0;166500;False
0,16816816816816818;0,16816816816816818;0,078425634;0;0;0;0;166500;False
0,006006006;0,006006006;0,41684643916018027;0;0;0;0;166500;False
1;1;0,2455103273208127;0;0;0;0;166000;True
0,15315315315315314;0,15315315315315314;0,7087285758088973;61,94004004367892;8;0;0;166500;True
0,8862275449101796;0,8862275449101796;0,17222575055537126;0;0;0;0;167000;True
0,7813333333333333;0,7813333333333333;0,20751517860195748;0;0;0;0;187500;True
1;1;0,9078452715776296;0;0;0;0;188000;True
0,048;0,048;0,27633871041849084;60,00125344654418;267;81,37812297;18;166500;True
0,366;0,366;0;0;0;0;0;199500;False
0;0;0,5993208362467476;0;0;0;0;1700800;True
0,012012012012012012;0,012012012012012012;0,076243947;0;0;0;0;166500;False
0,990990991;0,990990991;0,6889570586165726;0;0;0;0;166500;True
1;1;0,711005854;0;0;0;0;172500;True
0,12533333333333332;0,12533333333333332;0,033479752;0;0;0;0;187500;False
0;0;0,4432622959092212;0;0;0;0;166500;True
0,23733333333333334;0,23733333333333334;0,046063913;0;0;0;0;187500;False
0,12533333333333332;0,12533333333333332;0,4993630368308987;0;0;0;0;187500;True
0,005333333;0,005333333;0,047619521;60,34172041903417;640;84,39611720176171;16;187500;True
0;0;0,32740681912035935;0;0;0;0;200000;True
0,011019283746556474;0,011019283746556474;0,20287984182664406;0;0;0;0;181500;True
0,313915858;0,313915858;0,2769617844375512;0;0;0;0;154500;True
0,08;0,08;0,2107509848007466;0;0;0;0;166500;True
0;0;0,319936335;0;0;96,45015379419746;9;200000;False
0,05;0,05;0,6519141300154273;0;0;0;0;166500;True
0,742;0,742;0;0;0;0;0;193500;True
1;1;0,7618026302448987;0;0;0;0;181500;True
0,029333333333333333;0,029333333333333333;0,21251221357630015;0;0;0;0;187500;False
0,026;0,026;0,11028480976446664;0;0;0;0;187500;False
0,075342466;0,075342466;0,023974915014646356;0;0;0;0;219000;True
0;0;0,040448217;0;0;0;0;1124500;True
0;0;0,094635679;0;0;0;0;168500;False
0,4266666666666667;0,4266666666666667;0,6286431319744329;0;0;0;0;187500;True
0,048433048;0,048433048;0,10800812147392443;0;0;0;0;175500;False
0,07028754;0,07028754;0,40154214115504705;68,91748856465027;227;68,57140787286716;32;156500;True
0,1111111111111111;0,1111111111111111;0,012757371;47,07130908637558;14;74,37987500141364;512;166500;True
0,06639839;0,06639839;0,7312944184662635;0;0;0;0;248500;True
0,5645645645645646;0,5645645645645646;0,5189897646168451;0;0;0;0;166500;True
0,15466666666666667;0,15466666666666667;0,34757239960757763;0;0;0;0;187500;True
0,081081081;0,081081081;0,651506812;0;0;0;0;166500;True
0,072;0,072;0,24937125791332568;0;0;0;0;166500;False
0,034;0,034;0,1837815898687755;0;0;0;0;166500;False
0,009063444;0,009063444;0,19146338988350622;0;0;0;0;165500;False
0,9849397590361446;0,9849397590361446;0,20142616394023616;0;0;0;0;166000;True
0,057057057057057055;0,057057057057057055;0,38081393205889197;0;0;0;0;166500;False
0,0625;0,0625;0,45618100448683335;0;0;0;0;200000;True
0,346;0,346;0,089223772;80,48095819648304;14;59,00652202822069;437;171500;True
0;0;0,011851684921379368;0;0;0;0;360000;False
0;0;0,006507382;74,57464016985318;4968;84,76810859662274;33;798686;True
0;0;0,12021531685174724;0;0;0;0;806418;False
0,00656045;0,00656045;0,030022322669687834;0;0;0;0;1707200;False
0,458;0,458;0,2118085285774753;0;0;0;0;175500;True
0,18133333333333335;0,18133333333333335;0,024982054;0;0;80,10778598;168;187500;True
1;1;0,8754493164183916;0;0;0;0;187500;True
0,15015015015015015;0,15015015015015015;0,061033693174144865;73,32974918158557;23;67,82097779439951;904;166500;True
0,13066666666666665;0,13066666666666665;0,1607299710114969;0;0;0;0;187500;True
0,19705882352941176;0,19705882352941176;0,044061021;0;0;0;0;170000;False
0,027027027;0,027027027;0,056783051;0;0;0;0;166500;False
0,024;0,024;0,4098836240061541;0;0;68,45136523858518;26;200000;True
0,004;0,004;0,050762261;0;0;0;0;167500;True
0,044155844;0,044155844;0,12332579023906964;0;0;0;0;192500;False
0;0;0,5721073249692362;0;0;0;0;166500;True
0,004;0,004;0,19664836724174006;0;0;0;0;200000;False
1;1;0;0;0;0;0;189500;True
0;0;1,1596901059689404;51,690160476276404;8;0;0;166500;False
0,001069519;0,001069519;0,9481875376930438;0;0;0;0;1058420;False
0,065984073;0,065984073;0,8967795155746704;0;0;0;0;926466;True
0,000937207;0,000937207;0,21417116480481047;0;0;0;0;1707200;True
0;0;0,025988973;0;0;0;0;1707200;False
0,005859375;0,005859375;0,555310983;0;0;0;0;2887680;True
0;0;0;0;0;0;0;4952064;False
0,8;0,8;0,7352584746605229;0;0;0;0;187500;True
0;0;0,6555714850462764;61,77706426813459;39;44,36661356007418;1545;166500;True
0,016;0,016;0,1678172383772719;0;0;0;0;187500;False
0,002;0,002;0,388732119;56,186645869480245;537;69,21631751884104;39;167500;True
0;0;0,061473647;0;0;0;0;187500;False
0;0;0,252428831;45,75310109;63;69,99557050088347;13;187500;True
0,11;0,11;0,066758036;0;0;0;0;187500;True
0,002;0,002;0,17184506572549116;0;0;0;0;167500;False
0,012012012012012012;0,012012012012012012;0,2660437334748283;61,679644910981125;685;65,46153913872713;30;166500;True
0,066666667;0,066666667;0,021647119702353057;0;0;0;0;187500;False
0,008;0,008;0,2855624512697432;0;0;0;0;190000;False
0,030120481927710843;0,030120481927710843;0,1000699638228052;0;0;0;0;166000;False
0,164;0,164;0,3675620016827173;64,94131727118264;773;64,15370398823649;49;162000;True
0,5173333333333333;0,5173333333333333;0,17839788954938082;0;0;0;0;187500;True
0,578;0,578;0,2738547922778682;65,05168870511248;8;0;0;187500;True
0,074927954;0,074927954;0,375051085;0;0;0;0;173500;False
0,3333333333333333;0,3333333333333333;0,34691120354368055;0;0;0;0;166500;True
0,028871391076115485;0,028871391076115485;0,1828547748078553;45,70488082489231;1984;64,86648412;33;190500;True
0,344;0,344;0,10399029838730234;74,78946487;1184;83,49075344;20;187500;True
0,106;0,106;0,20238853957793165;0;0;0;0;187500;True
1;1;0;0;0;0;0;175000;True
0,3532934131736527;0,3532934131736527;0,09205624;0;0;0;0;167000;False
0,1989247311827957;0,1989247311827957;0,075834837;0;0;0;0;186000;False
0,005479452;0,005479452;0,10799860426858532;0;0;0;0;205860;False
0;0;0,2070078056495082;0;0;0;0;203500;False
0,15748031496062992;0,15748031496062992;0,14298188750520877;0;0;0;0;190500;True
0,054830287;0,054830287;0,15612401750702934;0;0;0;0;191500;False
0,256;0,256;0,075601143;0;0;0;0;187500;False
0,6933333333333334;0,6933333333333334;0,22916332042669554;0;0;0;0;187500;True
0,71;0,71;0,6313840261591486;0;0;0;0;166000;True
0;0;0,3255309716632266;0;0;50,96557103583554;12;180000;True
1;1;0,8245143499185396;0;0;0;0;167500;True
0;0;0,4546963510268461;0;0;0;0;167000;True
0,08358209;0,08358209;0,7257793506810684;0;0;0;0;167500;True
0,7546666666666667;0,7546666666666667;0,7094964437719863;0;0;0;0;187500;True
0,042666666666666665;0,042666666666666665;0,063062455;0;0;0;0;187500;False
0,018018018018018018;0,018018018018018018;0,054047966824924264;59,114361485840654;564;75,49439097115902;15;166500;True
1;1;0;0;0;0;0;166500;True
0,076;0,076;0,052806381;0;0;0;0;241500;False
0,6993464052287581;0,6993464052287581;0,2406469186586547;0;0;0;0;1713600;True
0,156;0,156;0,070656327;0;0;0;0;169000;False
0,3762057877813505;0,3762057877813505;0,7445709809953799;0;0;0;0;155500;True
0,056;0,056;0,6456385272085391;0;0;0;0;187500;True
0,332;0,332;0,2683340225500144;0;0;0;0;166500;True
1;1;0,8101687472154099;0;0;0;0;166500;True
0,016;0,016;0,1343855487084523;0;0;0;0;187500;False
1;1;0,8625999049086581;0;0;0;0;166500;True
0;0;0,070148876;0;0;0;0;166000;False
0,069069069;0,069069069;0,14523563480536814;0;0;0;0;166500;True
0,112;0,112;0,13394526759717498;0;0;0;0;206500;False
0,026666667;0,026666667;0,44668402494906284;0;0;0;0;187500;False
0;0;0,15787572316608356;0;0;0;0;467200;True
0;0;0,081698904;0;0;0;0;961400;False
0,883;0,883;0,21533527676828976;0;0;0;0;1100000;True
0;0;0,081698904;0;0;0;0;961400;False
0;0;0,021292313;0;0;0;0;1100000;False
0;0;0,065599868;0;0;0;0;1100000;True
0,924;0,924;0,2211288693693189;0;0;0;0;1100000;True
0,002;0,002;0,6684404654619281;0;0;0;0;1100000;True
0;0;0,021292313;0;0;0;0;1100000;False
0,021021021021021023;0,021021021021021023;0,3727580539533127;0;0;0;0;166500;False
0;0;0,47685365491278525;0;0;0;0;166500;True
0,782;0,782;0,21114446067260428;0;0;0;0;192000;True
0;0;0,1897745865773023;0;0;0;0;166500;False
0,005865103;0,005865103;0,396283886;0;0;0;0;170500;True
0;0;0,1672393171353922;0;0;0;0;179000;False
0,1021021021021021;0,1021021021021021;0,1727271475243134;0;0;0;0;166500;False
0;0;0,24606509567779514;65,24358324820012;114;75,10497633143088;15;187500;True
1;1;0,7743446160856357;0;0;0;0;180500;True
0,009009009;0,009009009;0,263591501;52,704607910373255;247;57,10384503112316;22;166500;True
1;1;0,7463496575057803;0;0;0;0;187500;True
0,256;0,256;0,7735753566009488;0;0;0;0;169000;True
1;1;0,2414227712404066;0;0;0;0;167000;True
0,03;0,03;0,041817138;0;0;0;0;190000;False
0,3963963963963964;0,3963963963963964;0,5558828909147508;0;0;0;0;166500;True
0,054919908;0,054919908;0,084875477;0;0;0;0;218500;False
